"","user_id","screen_name","text","source","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","lang","name","location","description","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","verified"
"11","794933288","chien_kwok","Supporters of #Prop16 will deny they seek quotas. Instead, they want race/gender-based outcomes to be predetermined by government agencies and delegates through the practice of discrimination &amp; preferences. Got it. Not a quota, just a caste system. Feel much better. #NoOnProp16","Twitter for iPhone",FALSE,TRUE,0,0,0,0,"Prop16","en","Chien Kwok","New York, NY","Parent of public school children. Brooklyn Tech grad. PTA co-President. Education advocate for all students and their families to get best education possible.",FALSE,452,348,2,9822,12782,FALSE
"12","794933288","chien_kwok","@JerryTg Getting rid of standardized tests like SAT lets them hide evidence of discrimination &amp; racism. We’ll have more of these cases if CA passes #Prop16. Vote #NoToProp16!  Keep standardized objective merit-based admissions tests &amp; criteria across US for K-12 &amp; higher ed!","Twitter for iPhone",FALSE,FALSE,2,1,0,0,NA,"en","Chien Kwok","New York, NY","Parent of public school children. Brooklyn Tech grad. PTA co-President. Education advocate for all students and their families to get best education possible.",FALSE,452,348,2,9822,12782,FALSE
"13","794933288","chien_kwok","If @LorenaAD80 really cared about Black men being executed by homicidal cops then why did they allow the police reform bill to fall thru the cracks? You can’t use George Floyd’s name to justify your race bills &amp; not pass police reform. Vote no on #prop16. Disgusting!","Twitter for iPhone",FALSE,TRUE,0,0,0,0,NA,"en","Chien Kwok","New York, NY","Parent of public school children. Brooklyn Tech grad. PTA co-President. Education advocate for all students and their families to get best education possible.",FALSE,452,348,2,9822,12782,FALSE
"14","794933288","chien_kwok","It cracks me reading the text message!

No on #Prop16 ! https://t.co/DQs8v0KSVx","Twitter for iPhone",TRUE,TRUE,0,0,0,0,"Prop16","en","Chien Kwok","New York, NY","Parent of public school children. Brooklyn Tech grad. PTA co-President. Education advocate for all students and their families to get best education possible.",FALSE,452,348,2,9822,12782,FALSE
"15","794933288","chien_kwok","People like this are the reason why I will continue to fight for the rights for all to succeed in this country, free from the racial preferences and discrimination that Prop16 will restore. We owe it to our parents &amp; we definitely owe it to our kids.

Vote NO on #Prop16
#NoProp16 https://t.co/c2xrtLDYet","Twitter for iPhone",TRUE,TRUE,0,0,0,0,NA,"en","Chien Kwok","New York, NY","Parent of public school children. Brooklyn Tech grad. PTA co-President. Education advocate for all students and their families to get best education possible.",FALSE,452,348,2,9822,12782,FALSE
"16","794933288","chien_kwok","Please join us in the 15th “No #Prop16"" Car Rally in  #ChinoHills at 4pm on Sat., Sep. 19th.  Location: 14000 City Center Dr. Chino Hills, CA 91709

Let the flag fly, let our voice roar. Together, we will stop Divisive and Racist #Prop16! For more info:  https://t.co/VdhSRZy1lL. https://t.co/DHkDX5gyJE","Twitter for iPhone",FALSE,TRUE,0,0,0,0,"c(""Prop16"", ""ChinoHills"")","en","Chien Kwok","New York, NY","Parent of public school children. Brooklyn Tech grad. PTA co-President. Education advocate for all students and their families to get best education possible.",FALSE,452,348,2,9822,12782,FALSE
"17","794933288","chien_kwok","@SteveMillerOC NYC here. Don't get complacent. Cast your ballots. NYC parents are watching this #Prop16 mess and are counting on sensible people voting it down.","Twitter for iPhone",FALSE,TRUE,0,0,0,0,"Prop16","en","Chien Kwok","New York, NY","Parent of public school children. Brooklyn Tech grad. PTA co-President. Education advocate for all students and their families to get best education possible.",FALSE,452,348,2,9822,12782,FALSE
"18","794933288","chien_kwok","UC Chancellor Janet Politano purposely push for #Prop16 to promote racial discrimination 
UC also abolish standardized tests despite the Academic committee's study was against it.

All for the power grab!

Not a surprise! https://t.co/wizlWENTlx","Twitter for iPhone",TRUE,TRUE,0,0,0,0,"Prop16","en","Chien Kwok","New York, NY","Parent of public school children. Brooklyn Tech grad. PTA co-President. Education advocate for all students and their families to get best education possible.",FALSE,452,348,2,9822,12782,FALSE
"19","794933288","chien_kwok","Translation: #yesonprop16 is looking to dismantle the US Constitution so they can pass laws that violate the American promise of equality for all. Vote no on #prop16. https://t.co/KIeeD8VhrN","Twitter for iPhone",TRUE,TRUE,0,0,0,0,"yesonprop16","en","Chien Kwok","New York, NY","Parent of public school children. Brooklyn Tech grad. PTA co-President. Education advocate for all students and their families to get best education possible.",FALSE,452,348,2,9822,12782,FALSE
"20","824295103602667521","DaisyCalOC","@RealOmarNavarro #StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights
https://t.co/92q2b1h5t3 https://t.co/X078P49i2S","Twitter for iPhone",TRUE,FALSE,1,0,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"")","en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"21","824295103602667521","DaisyCalOC","@sfchronicle And UC wants to use #Prop16 to remove  “prohibits discriminating, and preferential treatment “ from our constitution? We need to stop #Prop16 ! Otherwise, this kind of blatant corruption and abuse of power will be legal! We need to hold UC accountable! #noonprop16! @ucpress https://t.co/6cYwkD3kBp","Twitter Web App",FALSE,TRUE,0,0,0,0,"Prop16","en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"22","824295103602667521","DaisyCalOC","Let's face it: 

Prop 16 is an attempt to establish a racial discriminatory system, not only against Asian Americans, but ALL the races that used to live in harmony in California.

#DoNotDivideUs
#UnityNotDivision

Join us, Vote No On #prop16!

https://t.co/OcahPuqeOY","Twitter Web App",FALSE,TRUE,0,0,0,0,NA,"en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"23","824295103602667521","DaisyCalOC","@TheLeoTerrell Thank you @TheLeoTerrell ! Prop 16 only legalizes racial #discrimination by the government!

No #racial #quotas!
We are one race - the human race!
Vote No on #Prop16!

Hi #Californians #patriots, please request your #free #NoProp16 #yardsigns here:
https://t.co/TA4c0tsgOf https://t.co/yMUEUQFoAD","Twitter Web App",FALSE,TRUE,0,0,0,0,"c(""discrimination"", ""racial"")","en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"24","824295103602667521","DaisyCalOC","@CASOSvote #StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights
https://t.co/FcTTPp2KO1","Twitter for iPhone",TRUE,FALSE,0,0,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"")","en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"25","824295103602667521","DaisyCalOC","@DEPLORABLEREEG1 @CaliConserv1 Thank you @suraj4milpitas for your warning that “we do not want a caste system here in California” when interviewing @ktvu!
#StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights
https://t.co/vA9DLnH4Kc","Twitter for iPhone",TRUE,FALSE,0,0,0,0,NA,"en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"26","824295103602667521","DaisyCalOC","@cayimby @laurafriedman43 @GavinNewsom #StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights
https://t.co/FcTTPp2KO1","Twitter for iPhone",TRUE,FALSE,1,0,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"")","en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"27","824295103602667521","DaisyCalOC","@CHIZMAGA Californians: yard sign capital s are needed as well as supporters. Please see the link. Thank you! #StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights #NoProp16
https://t.co/fO5c3s2atP","Twitter for iPhone",TRUE,FALSE,0,0,0,0,NA,"en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"28","824295103602667521","DaisyCalOC","@NasirShaikhShow @realDonaldTrump Thank you @suraj4milpitas for your warning that “we do not want a caste system here in California” when interviewing @ktvu!
#StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights
https://t.co/vA9DLnH4Kc","Twitter for iPhone",TRUE,FALSE,0,0,0,0,NA,"en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"29","824295103602667521","DaisyCalOC","Thank you @KTVU for covering our #Milpitas car rally protesting #prop16!

I’ve recorded the preview version, would appreciate if anybody has gotten the full version of the interview?

Great job team #NoProp16! https://t.co/sIlam9i0aB","Twitter Web App",FALSE,TRUE,0,0,0,0,"c(""Milpitas"", ""prop16"")","en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"30","824295103602667521","DaisyCalOC","@RealOmarNavarro #StopProp16 #UnityNotDivision, No on #Prop16 https://t.co/0KaAzxevli https://t.co/t1Byfn1Uh3","Twitter for iPhone",TRUE,FALSE,0,0,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"")","en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"31","824295103602667521","DaisyCalOC","@RepRalphNorman @GOPLeader #StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights
https://t.co/92q2b1h5t3 https://t.co/BkeDi050wy","Twitter for iPhone",TRUE,FALSE,2,0,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"")","en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"32","824295103602667521","DaisyCalOC","@GOPLeader #StopProp16 #UnityNotDivision, No on #Prop16 https://t.co/0KaAzxevli https://t.co/CPU1Up5Tfr","Twitter for iPhone",TRUE,FALSE,0,0,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"")","en","D.C.",NA,NA,FALSE,73,328,2,342,779,FALSE
"33","30148491","LA_HapaGolfer","Attn Asian Californians

Your parents, uncles and aunts will be getting ballots in the mail. 

My mom is a registered voter but didn’t go to the polls in the past couple of elections. 

Make sure you help your elders before your woke deadbeat SJW cousin does. 

No on #Prop16","Twitter for iPhone",FALSE,TRUE,0,0,0,0,NA,"en","Kevin #BlackLivesMAGA","Commifornia","Husband, Father, GOLFnut, Journeyman options trader...Ad Astra Per Aspera (A Rough Road Leads to the Stars) cashapp/$hapagolfer <U+26C8> IS COMING...",FALSE,873,2422,9,22150,28308,FALSE
"34","30148491","LA_HapaGolfer","Hey #YesOnProp16 why do you keep lying? You have repeatedly described opposition as “Chinese immigrants” and people who speak “broken English”. You think Chinese immigrants are white supremacists carrying tiki torches? Vote no on #prop16. @KamalaHarris anything for a buck, eh? https://t.co/W6qrFPpiQe","Twitter for iPhone",TRUE,TRUE,0,0,0,0,"YesOnProp16","en","Kevin #BlackLivesMAGA","Commifornia","Husband, Father, GOLFnut, Journeyman options trader...Ad Astra Per Aspera (A Rough Road Leads to the Stars) cashapp/$hapagolfer <U+26C8> IS COMING...",FALSE,873,2422,9,22150,28308,FALSE
"35","48857805","stellaliu8","@CoriBush @imkevinjpatel Thank you @suraj4milpitas for your warning that “we do not want a caste system here in California” when interviewing @ktvu!
#StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights
https://t.co/lMVNf5Md3W","Twitter Web App",TRUE,FALSE,2,0,0,0,NA,"en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"36","48857805","stellaliu8","Let's face it: 

Prop 16 is an attempt to establish a racial discriminatory system, not only against Asian Americans, but ALL the races that used to live in harmony in California.

#DoNotDivideUs
#UnityNotDivision

Join us, Vote No On #prop16!

https://t.co/OcahPuqeOY","Twitter Web App",FALSE,TRUE,0,0,0,0,NA,"en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"37","48857805","stellaliu8","@chrisnellum @UofCalifornia Surprising? It happens in all colleges. What really IS surprising is UC regents are so desperate to pass #prop16 to cover illegal cases of race based admissions under #prop209. They want to legalize discrimination so they won’t be held accountable for the scandals! https://t.co/UKwWI9e2bM","Twitter Web App",FALSE,TRUE,0,0,0,0,NA,"en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"38","48857805","stellaliu8","@PPICNotes @GavinNewsom Hey I heard you said no organized campaign on #Prop16?Are you for real? With no money,the gross root #Noonprop16 has been doing car rally for more then three months!Of course, we were largely ignored by the MSM! We will not stop fighting! @1ruthlessmom @ECalifornians @wu_wenyuan https://t.co/j3Ib8iFH4z","Twitter Web App",FALSE,TRUE,0,0,0,0,"Prop16","en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"39","48857805","stellaliu8","@chrisnellum @CAAsanfrancisco @UofCalifornia #Prop16 gives special treatments! So kids like your mega donor Wayne’ son can walk over poor kids with less preferred skin color! Once #Prop16 passes, UC can admit whoever they want, without being held accountable! @CAAsanfrancisco why did you support such bill? Shame on you! https://t.co/WP8iCX7BQ0","Twitter Web App",FALSE,TRUE,0,0,0,0,"Prop16","en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"40","48857805","stellaliu8","#StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights
https://t.co/BzJlL7JfL6 https://t.co/ONhwy3UgkM","Twitter for iPhone",TRUE,FALSE,0,0,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"")","en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"41","48857805","stellaliu8","@abc7newsbayarea #StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights #NoProp16
https://t.co/rj0HXZzRFC","Twitter Web App",TRUE,FALSE,0,0,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"", ""NoProp16"")","en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"42","48857805","stellaliu8","@chrisnellum @mattlehrich @UofCalifornia #prop16 allows state government to use race, sex, or ethnicity, specifically in the areas of public employment, public contracting, and public education, this is discrimination. It will be very unfair for many poor hardworking AAPI families and students in California. https://t.co/dWFH3l7Lxo","Twitter Web App",FALSE,TRUE,0,0,0,0,"prop16","en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"43","48857805","stellaliu8","@sisyphean2020 @principlepower @sgarly @CAAsanfrancisco Vote no on #prop16! The Yesonprop16 hire Foreign agents to influence California voter to repeal California constitution amendment Prop209! 1: CCTV Journalist https://t.co/POtVxVCjjn 2:  CNR anchor and producer https://t.co/RuED4yPcNC  :#NoProp16 more info: https://t.co/l1wGi6XVGF https://t.co/VvKq1hjhE0","Twitter Web App",FALSE,TRUE,0,0,0,0,"prop16","en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"44","48857805","stellaliu8","#StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights
https://t.co/BzJlL7JfL6 https://t.co/QSm5ah0z7Z","Twitter for iPhone",TRUE,FALSE,1,0,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"")","en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"45","48857805","stellaliu8","@GailHeriot @svgop #StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights #NoProp16
https://t.co/rj0HXZzRFC","Twitter Web App",TRUE,FALSE,1,0,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"", ""NoProp16"")","en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"46","48857805","stellaliu8","#StopProp16 #UnityNotDivision, No on #Prop16 @CA4equalrights
https://t.co/BzJlL7JfL6 https://t.co/uEsp3TPIFF","Twitter for iPhone",TRUE,FALSE,10,3,0,0,"c(""StopProp16"", ""UnityNotDivision"", ""Prop16"")","en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"47","48857805","stellaliu8","No on #prop16! https://t.co/xRwIT1lM1x","Twitter for iPhone",FALSE,FALSE,13,4,0,0,"prop16","en","California Sunshine","Sillicon Valley, CA","A working mom, US citizen, American Patriot, Defend CA and US greatness",FALSE,169,327,0,768,907,FALSE
"48","2881246274","EdEquityLawyer","In the San Francisco metropolitan area, Asian American-owned businesses were given only 6% of public contracts and 7% of total contracting dollars. Asian Americans represent 33% of San Francisco’s population. https://t.co/xB3hUsjmHE #Prop16 #AffirmativeAction via @AsianJournalCom https://t.co/2jne316Hhe","Twitter for iPhone",FALSE,TRUE,0,0,0,0,NA,"en","Angelica Jongco","Oakland, CA","Community lawyer @publicadvocates. Oakland mama. Proud pin@y. Focus ed equity, racial justice, school finance #WeMakeLCFFWork. Views are my own (she/her)",FALSE,1415,1917,46,7860,6114,FALSE
"49","2881246274","EdEquityLawyer","Quick <U+0001F9F5>on #Prop16 in California. Today, progressive California is one of only 9 states to ban affirmative action. Prop 16 ends the ban to level the playing field for women &amp; POC. It's one of the most concrete steps we can take for racial &amp; gender equality this fall… @yesprop16","Twitter for iPhone",FALSE,TRUE,0,0,0,0,"Prop16","en","Angelica Jongco","Oakland, CA","Community lawyer @publicadvocates. Oakland mama. Proud pin@y. Focus ed equity, racial justice, school finance #WeMakeLCFFWork. Views are my own (she/her)",FALSE,1415,1917,46,7860,6114,FALSE
"50","2881246274","EdEquityLawyer","Audit shows <U+2066>@UofCalifornia<U+2069> improperly admitted students as favors to donors, family and friends 

File under: Things we knew. 

Also file under: This is by design.

#Prop16 is one way to make it fairer. 

#CollegeAdmissionsScandal #CAhighered  https://t.co/cDlRZAhzJf","Twitter for iPhone",FALSE,TRUE,0,0,0,0,NA,"en","Angelica Jongco","Oakland, CA","Community lawyer @publicadvocates. Oakland mama. Proud pin@y. Focus ed equity, racial justice, school finance #WeMakeLCFFWork. Views are my own (she/her)",FALSE,1415,1917,46,7860,6114,FALSE
"51","2881246274","EdEquityLawyer","We're many of those youth! And we're voting #YesOnProp16 and getting all of our friends to do so too because we know that #Prop16 addresses systemic racism and makes our schools better places to learn. Every major civil rights group agrees! 
https://t.co/DA9r0yJpCO https://t.co/UM6UMJHcPi","Twitter for iPhone",TRUE,TRUE,0,0,0,0,"YesOnProp16","en","Angelica Jongco","Oakland, CA","Community lawyer @publicadvocates. Oakland mama. Proud pin@y. Focus ed equity, racial justice, school finance #WeMakeLCFFWork. Views are my own (she/her)",FALSE,1415,1917,46,7860,6114,FALSE
"52","92678406","lzha0","@LondonBreed @DavidChiu Damn. You didn’t even pass prop 16 and you are making government aide thru a private public partnership, where aide is predicated on race. Sounds kind of illegal. I can’t imagine how out of hand City and state programs will be if #prop16 passes. Vote no and let’s not find out.","Twitter for Android",FALSE,TRUE,0,0,0,0,NA,"en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
"53","92678406","lzha0","@StephanieABC7 When will you have a balanced coverage of #Prop16 that includes view from the opponents?","Twitter for Android",FALSE,FALSE,0,0,0,0,"Prop16","en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
"54","92678406","lzha0","@sfchronicle @UCBerkeley will have all green light to admit this kid if #Prop16 is passed.

#NoOnProp16 https://t.co/FWcuVT0frj https://t.co/r3Qy5KeGsC","Twitter for Android",FALSE,FALSE,5,2,1,0,"c(""Prop16"", ""NoOnProp16"")","en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
"55","92678406","lzha0","From the Wall Street Journal on California’s #Prop16: “the No on 16 campaign may be outgunned but it is long on energy and principle.” https://t.co/St8gA5i8qy","Twitter for Android",FALSE,TRUE,0,0,0,0,"Prop16","en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
"56","92678406","lzha0","@mzinshteyn @yesprop16 @PGE4Me Quinn and Wayne's prince is working hard on gender equality!!! Look! This is how billionaires closing the gender gap! @CalMatters and @reedhastings you must be loving this! Still not sure how poor kids can be helped without equal right protections! #Prop16 is a scam!  Vote no! https://t.co/4YOMFiP87c","Twitter for Android",FALSE,TRUE,0,0,0,0,NA,"en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
"57","92678406","lzha0","@unrealdeveloper @1ruthlessmom #Prop16,

Thou shall not pass.","Twitter for Android",FALSE,FALSE,2,0,0,0,"Prop16","en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
"58","92678406","lzha0","Why is the @ACLU supporting California's #Prop16? Prop 16 seeks to overturn California's voter-approved anti-discrimination law enshrined in the California Constitution.

Why would the @ACLU want the government to discriminate?

Californians, VOTE NO on #Prop16! NO DISCRIMINATION https://t.co/rWlOPfSIDw","Twitter for Android",FALSE,TRUE,0,0,0,0,"Prop16","en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
"59","92678406","lzha0","@sfchronicle Instead of making their hiring process fair to low income students, Berkeley is looking for the power to discriminate based on race in their admission process.

Vote NO to #Prop16!","Twitter for Android",FALSE,FALSE,4,1,1,0,NA,"en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
"60","92678406","lzha0","@SteveMillerOC @yesprop16 And @yesprop16 should understand that even though our rallies were called ""car rally"", we actually had drivers in the car, when we hit the road.

So it cannot be just one car with a sign that is rallying.

People, a lot of human beings!

No on #prop16!
https://t.co/CQeHCt6KoL","Twitter Web App",FALSE,TRUE,0,0,0,0,NA,"en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
"61","92678406","lzha0","He supports #prop16 where one of their paid advocates described us as “A bunch of Chinese Americans who speak broken English” and another referred to us as “Chinese immigrants” while denigrating &amp; comparing us to white supremacy and being anti-Black. Vote no on #prop16 https://t.co/wKulZEAjPj","Twitter for Android",TRUE,TRUE,0,0,0,0,"prop16","en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
"62","92678406","lzha0","@AsmJimCooper The most heinous hate crime in 2020 is #Prop16.

#NoOnProp16 and lock @CA_Dem up.","Twitter for Android",FALSE,FALSE,1,0,0,0,"c(""Prop16"", ""NoOnProp16"")","en","Lin Zhao","California, USA","Keep discrimination illegal. No on Prop. 16. My opinions my own.",FALSE,162,209,1,2933,6876,FALSE
